DATA_NF;NÚM_NF;COD_PRODUTO;COD_VENDEDOR;CANAL_VENDAS;QTDE_ITENS;CUSTO_UNITÁRIO;PREÇO UNITÁRIO
21/11/2020;144591;9003;500007;Lojas Próprias;167;3,5;7
21/11/2020;144592;9001;500009;Internet;214;5,2;9,5
21/11/2020;144593;9001;500012;Internet;409;5,2;9,5
22/11/2020;144594;9003;500005;Lojas Próprias;223;3,5;7
22/11/2020;144595;9016;500011;Lojas Afiliadas;144;1,1;2,5
22/11/2020;144596;9013;500008;Lojas Afiliadas;240;1,8;4
22/11/2020;144597;9010;500008;Internet;123;2,5;3,8
22/11/2020;144598;9009;500011;Lojas Afiliadas;361;2,8;4
22/11/2020;144599;9014;500011;Lojas Próprias;321;1,5;3,5
22/11/2020;144600;9015;500006;Internet;129;1,3;3
22/11/2020;144601;9004;500010;Internet;497;2,8;5
22/11/2020;144602;9003;500003;Lojas Próprias;233;3,5;7
22/11/2020;144603;9006;500012;Lojas Afiliadas;139;3,7;6
22/11/2020;144604;9009;500010;Lojas Afiliadas;417;2,8;4
22/11/2020;144605;9007;500002;Internet;294;3,5;5,5
22/11/2020;144606;9009;500002;Internet;177;2,8;4
22/11/2020;144607;9014;500012;Internet;181;1,5;3,5
22/11/2020;144608;9014;500005;Internet;234;1,5;3,5
22/11/2020;144609;9016;500012;Lojas Próprias;344;1,1;2,5
22/11/2020;144610;9011;500006;Internet;183;2,2;3,5
22/11/2020;144611;9013;500011;Lojas Afiliadas;268;1,8;4
22/11/2020;144612;9005;500006;Lojas Próprias;475;4;7
22/11/2020;144613;9015;500004;Lojas Próprias;280;1,3;3
22/11/2020;144614;9001;500010;Lojas Afiliadas;470;5,2;9,5
22/11/2020;144615;9001;500003;Lojas Próprias;247;5,2;9,5
22/11/2020;144616;9003;500007;Lojas Próprias;310;3,5;7
22/11/2020;144617;9012;500011;Lojas Próprias;383;1,5;3
22/11/2020;144618;9003;500003;Lojas Próprias;124;3,5;7
22/11/2020;144619;9012;500009;Lojas Afiliadas;212;1,5;3
22/11/2020;144620;9009;500004;Lojas Afiliadas;362;2,8;4
22/11/2020;144621;9005;500004;Internet;268;4;7
22/11/2020;144622;9014;500011;Lojas Afiliadas;264;1,5;3,5
22/11/2020;144623;9009;500006;Internet;415;2,8;4
22/11/2020;144624;9001;500009;Internet;498;5,2;9,5
22/11/2020;144625;9012;500006;Internet;170;1,5;3
22/11/2020;144626;9004;500001;Lojas Próprias;218;2,8;5
22/11/2020;144627;9013;500003;Lojas Afiliadas;472;1,8;4
22/11/2020;144628;9012;500008;Internet;338;1,5;3
22/11/2020;144629;9006;500011;Lojas Afiliadas;430;3,7;6
22/11/2020;144630;9011;500012;Lojas Próprias;205;2,2;3,5
22/11/2020;144631;9009;500007;Lojas Próprias;409;2,8;4
22/11/2020;144632;9005;500009;Lojas Próprias;261;4;7
22/11/2020;144633;9004;500008;Lojas Afiliadas;297;2,8;5
22/11/2020;144634;9008;500007;Internet;314;3;4,3
22/11/2020;144635;9010;500010;Lojas Próprias;440;2,5;3,8
22/11/2020;144636;9009;500005;Lojas Afiliadas;176;2,8;4
22/11/2020;144637;9011;500009;Lojas Afiliadas;145;2,2;3,5
22/11/2020;144638;9015;500003;Internet;404;1,3;3
22/11/2020;144639;9005;500010;Lojas Próprias;173;4;7
22/11/2020;144640;9002;500009;Lojas Próprias;342;4,4;7,5
22/11/2020;144641;9010;500007;Lojas Próprias;361;2,5;3,8
22/11/2020;144642;9013;500004;Lojas Afiliadas;374;1,8;4
22/11/2020;144643;9003;500006;Lojas Próprias;392;3,5;7
22/11/2020;144644;9013;500011;Internet;155;1,8;4
22/11/2020;144645;9012;500007;Lojas Afiliadas;476;1,5;3
22/11/2020;144646;9004;500010;Lojas Afiliadas;433;2,8;5
22/11/2020;144647;9009;500006;Internet;190;2,8;4
22/11/2020;144648;9003;500006;Lojas Próprias;152;3,5;7
22/11/2020;144649;9010;500009;Lojas Próprias;252;2,5;3,8
22/11/2020;144650;9001;500007;Lojas Próprias;301;5,2;9,5
22/11/2020;144651;9003;500008;Internet;301;3,5;7
22/11/2020;144652;9013;500011;Internet;170;1,8;4
22/11/2020;144653;9001;500007;Lojas Afiliadas;221;5,2;9,5
22/11/2020;144654;9016;500012;Lojas Próprias;313;1,1;2,5
22/11/2020;144655;9011;500002;Internet;254;2,2;3,5
22/11/2020;144656;9002;500009;Lojas Afiliadas;276;4,4;7,5
22/11/2020;144657;9013;500008;Lojas Próprias;141;1,8;4
22/11/2020;144658;9005;500006;Lojas Próprias;259;4;7
22/11/2020;144659;9010;500005;Lojas Afiliadas;168;2,5;3,8
22/11/2020;144660;9014;500012;Lojas Afiliadas;327;1,5;3,5
22/11/2020;144661;9014;500007;Internet;131;1,5;3,5
22/11/2020;144662;9002;500005;Lojas Afiliadas;102;4,4;7,5
22/11/2020;144663;9002;500011;Lojas Próprias;438;4,4;7,5
22/11/2020;144664;9012;500007;Internet;372;1,5;3
22/11/2020;144665;9003;500008;Internet;166;3,5;7
22/11/2020;144666;9004;500011;Internet;199;2,8;5
22/11/2020;144667;9011;500004;Lojas Próprias;413;2,2;3,5
22/11/2020;144668;9009;500007;Lojas Afiliadas;494;2,8;4
22/11/2020;144669;9002;500008;Lojas Próprias;264;4,4;7,5
22/11/2020;144670;9012;500010;Lojas Próprias;111;1,5;3
22/11/2020;144671;9009;500012;Lojas Afiliadas;178;2,8;4
22/11/2020;144672;9012;500007;Lojas Próprias;482;1,5;3
22/11/2020;144673;9015;500011;Internet;293;1,3;3
22/11/2020;144674;9008;500009;Lojas Afiliadas;408;3;4,3
22/11/2020;144675;9008;500007;Lojas Próprias;167;3;4,3
22/11/2020;144676;9016;500006;Lojas Afiliadas;300;1,1;2,5
22/11/2020;144677;9011;500008;Internet;380;2,2;3,5
22/11/2020;144678;9005;500012;Lojas Afiliadas;376;4;7
22/11/2020;144679;9010;500009;Lojas Afiliadas;19;2,5;3,8
22/11/2020;144680;9003;500005;Lojas Próprias;16;3,5;7
22/11/2020;144681;9014;500007;Lojas Próprias;5;1,5;3,5
22/11/2020;144682;9004;500003;Internet;6;2,8;5
22/11/2020;144683;9008;500006;Lojas Próprias;5;3;4,3
22/11/2020;144684;9004;500011;Lojas Afiliadas;3;2,8;5
22/11/2020;144685;9014;500001;Internet;5;1,5;3,5
22/11/2020;144686;9005;500003;Lojas Próprias;1;4;7
22/11/2020;144687;9009;500006;Internet;19;2,8;4
22/11/2020;144688;9008;500003;Internet;13;3;4,3
22/11/2020;144689;9006;500005;Lojas Próprias;19;3,7;6
22/11/2020;144690;9005;500003;Lojas Próprias;6;4;7
22/11/2020;144691;9005;500009;Lojas Próprias;14;4;7
22/11/2020;144692;9003;500002;Internet;14;3,5;7
22/11/2020;144693;9001;500003;Lojas Afiliadas;11;5,2;9,5
22/11/2020;144694;9003;500011;Lojas Afiliadas;4;3,5;7
22/11/2020;144695;9010;500012;Lojas Próprias;16;2,5;3,8
22/11/2020;144696;9002;500012;Internet;4;4,4;7,5
22/11/2020;144697;9005;500002;Internet;13;4;7
22/11/2020;144698;9016;500012;Lojas Próprias;1;1,1;2,5
22/11/2020;144699;9010;500010;Lojas Próprias;9;2,5;3,8
22/11/2020;144700;9009;500003;Lojas Afiliadas;13;2,8;4
22/11/2020;144701;9008;500004;Lojas Próprias;18;3;4,3
22/11/2020;144702;9008;500006;Internet;2;3;4,3
22/11/2020;144703;9002;500007;Lojas Afiliadas;7;4,4;7,5
22/11/2020;144704;9016;500005;Lojas Próprias;2;1,1;2,5
22/11/2020;144705;9003;500005;Lojas Próprias;13;3,5;7
22/11/2020;144706;9001;500005;Lojas Afiliadas;9;5,2;9,5
22/11/2020;144707;9016;500009;Internet;4;1,1;2,5
22/11/2020;144708;9009;500006;Lojas Próprias;306;2,8;4
22/11/2020;144709;9007;500012;Internet;479;3,5;5,5
22/11/2020;144710;9011;500003;Lojas Próprias;199;2,2;3,5
22/11/2020;144711;9004;500012;Internet;402;2,8;5
22/11/2020;144712;9015;500012;Lojas Próprias;440;1,3;3
22/11/2020;144713;9010;500008;Lojas Afiliadas;413;2,5;3,8
22/11/2020;144714;9005;500010;Lojas Próprias;408;4;7
22/11/2020;144715;9007;500011;Lojas Próprias;351;3,5;5,5
22/11/2020;144716;9015;500005;Lojas Afiliadas;227;1,3;3
22/11/2020;144717;9003;500011;Lojas Afiliadas;345;3,5;7
22/11/2020;144718;9016;500007;Internet;460;1,1;2,5
22/11/2020;144719;9014;500001;Lojas Afiliadas;340;1,5;3,5
23/11/2020;144720;9001;500002;Lojas Afiliadas;287;5,2;9,5
23/11/2020;144721;9003;500009;Lojas Próprias;262;3,5;7
23/11/2020;144722;9004;500005;Lojas Afiliadas;325;2,8;5
23/11/2020;144723;9004;500002;Lojas Próprias;154;2,8;5
23/11/2020;144724;9010;500006;Lojas Próprias;421;2,5;3,8
23/11/2020;144725;9006;500007;Lojas Afiliadas;225;3,7;6
23/11/2020;144726;9001;500012;Lojas Afiliadas;113;5,2;9,5
23/11/2020;144727;9010;500012;Lojas Afiliadas;252;2,5;3,8
23/11/2020;144728;9015;500001;Internet;208;1,3;3
23/11/2020;144729;9013;500001;Internet;401;1,8;4
23/11/2020;144730;9009;500006;Internet;180;2,8;4
23/11/2020;144731;9015;500002;Lojas Próprias;364;1,3;3
23/11/2020;144732;9005;500004;Lojas Próprias;155;4;7
23/11/2020;144733;9006;500010;Lojas Afiliadas;105;3,7;6
23/11/2020;144734;9007;500009;Lojas Afiliadas;246;3,5;5,5
23/11/2020;144735;9008;500004;Lojas Próprias;393;3;4,3
23/11/2020;144736;9005;500005;Lojas Próprias;470;4;7
23/11/2020;144737;9013;500001;Lojas Próprias;407;1,8;4
23/11/2020;144738;9016;500003;Lojas Próprias;310;1,1;2,5
23/11/2020;144739;9010;500005;Internet;350;2,5;3,8
23/11/2020;144740;9005;500006;Lojas Próprias;417;4;7
23/11/2020;144741;9015;500008;Internet;265;1,3;3
23/11/2020;144742;9006;500009;Internet;248;3,7;6
23/11/2020;144743;9005;500007;Lojas Afiliadas;457;4;7
23/11/2020;144744;9012;500005;Lojas Afiliadas;139;1,5;3
23/11/2020;144745;9008;500006;Lojas Próprias;150;3;4,3
23/11/2020;144746;9001;500006;Internet;421;5,2;9,5
23/11/2020;144747;9009;500004;Lojas Próprias;432;2,8;4
23/11/2020;144748;9012;500010;Lojas Próprias;448;1,5;3
23/11/2020;144749;9005;500001;Lojas Próprias;161;4;7
23/11/2020;144750;9003;500009;Internet;103;3,5;7
23/11/2020;144751;9007;500001;Lojas Afiliadas;248;3,5;5,5
23/11/2020;144752;9015;500003;Internet;465;1,3;3
23/11/2020;144753;9010;500003;Internet;354;2,5;3,8
23/11/2020;144754;9014;500011;Lojas Afiliadas;101;1,5;3,5
23/11/2020;144755;9003;500009;Lojas Afiliadas;305;3,5;7
23/11/2020;144756;9008;500009;Internet;473;3;4,3
23/11/2020;144757;9004;500003;Internet;451;2,8;5
23/11/2020;144758;9009;500009;Internet;187;2,8;4
23/11/2020;144759;9013;500008;Lojas Afiliadas;177;1,8;4
23/11/2020;144760;9015;500007;Internet;253;1,3;3
23/11/2020;144761;9002;500005;Lojas Próprias;223;4,4;7,5
23/11/2020;144762;9016;500004;Internet;340;1,1;2,5
23/11/2020;144763;9007;500006;Lojas Afiliadas;130;3,5;5,5
23/11/2020;144764;9010;500009;Lojas Afiliadas;169;2,5;3,8
23/11/2020;144765;9003;500004;Internet;279;3,5;7
23/11/2020;144766;9004;500012;Lojas Próprias;402;2,8;5
23/11/2020;144767;9013;500010;Lojas Afiliadas;110;1,8;4
23/11/2020;144768;9008;500009;Lojas Afiliadas;104;3;4,3
23/11/2020;144769;9004;500004;Lojas Próprias;115;2,8;5
23/11/2020;144770;9013;500005;Lojas Próprias;431;1,8;4
23/11/2020;144771;9005;500008;Lojas Afiliadas;409;4;7
23/11/2020;144772;9013;500010;Lojas Próprias;453;1,8;4
23/11/2020;144773;9007;500002;Lojas Afiliadas;201;3,5;5,5
23/11/2020;144774;9010;500004;Internet;428;2,5;3,8
23/11/2020;144775;9005;500012;Lojas Próprias;376;4;7
23/11/2020;144776;9013;500011;Lojas Afiliadas;287;1,8;4
23/11/2020;144777;9004;500011;Lojas Afiliadas;178;2,8;5
23/11/2020;144778;9007;500010;Internet;267;3,5;5,5
23/11/2020;144779;9010;500012;Lojas Próprias;311;2,5;3,8
23/11/2020;144780;9011;500006;Lojas Afiliadas;385;2,2;3,5
23/11/2020;144781;9001;500002;Lojas Próprias;310;5,2;9,5
23/11/2020;144782;9003;500009;Lojas Próprias;234;3,5;7
23/11/2020;144783;9008;500003;Internet;497;3;4,3
23/11/2020;144784;9014;500008;Lojas Afiliadas;182;1,5;3,5
23/11/2020;144785;9009;500006;Lojas Próprias;315;2,8;4
23/11/2020;144786;9006;500008;Internet;115;3,7;6
23/11/2020;144787;9003;500007;Lojas Próprias;172;3,5;7
23/11/2020;144788;9009;500012;Lojas Próprias;206;2,8;4
23/11/2020;144789;9016;500001;Internet;177;1,1;2,5
23/11/2020;144790;9010;500009;Internet;197;2,5;3,8
23/11/2020;144791;9014;500011;Lojas Próprias;314;1,5;3,5
23/11/2020;144792;9003;500009;Lojas Próprias;475;3,5;7
23/11/2020;144793;9014;500008;Lojas Afiliadas;446;1,5;3,5
23/11/2020;144794;9007;500004;Lojas Afiliadas;418;3,5;5,5
23/11/2020;144795;9008;500002;Lojas Afiliadas;441;3;4,3
23/11/2020;144796;9014;500008;Internet;267;1,5;3,5
23/11/2020;144797;9011;500003;Lojas Próprias;458;2,2;3,5
23/11/2020;144798;9016;500009;Lojas Afiliadas;360;1,1;2,5
23/11/2020;144799;9005;500004;Lojas Próprias;16;4;7
23/11/2020;144800;9006;500012;Lojas Afiliadas;3;3,7;6
23/11/2020;144801;9001;500002;Internet;17;5,2;9,5
23/11/2020;144802;9003;500004;Lojas Próprias;4;3,5;7
23/11/2020;144803;9010;500008;Lojas Próprias;1;2,5;3,8
23/11/2020;144804;9001;500009;Lojas Próprias;2;5,2;9,5
23/11/2020;144805;9013;500004;Lojas Próprias;2;1,8;4
23/11/2020;144806;9005;500005;Internet;8;4;7
23/11/2020;144807;9004;500007;Lojas Próprias;17;2,8;5
23/11/2020;144808;9013;500004;Lojas Próprias;8;1,8;4
23/11/2020;144809;9008;500003;Lojas Afiliadas;20;3;4,3
23/11/2020;144810;9004;500007;Lojas Próprias;1;2,8;5
23/11/2020;144811;9007;500007;Lojas Afiliadas;20;3,5;5,5
23/11/2020;144812;9002;500010;Lojas Próprias;17;4,4;7,5
23/11/2020;144813;9013;500009;Lojas Afiliadas;5;1,8;4
23/11/2020;144814;9009;500002;Lojas Afiliadas;12;2,8;4
23/11/2020;144815;9009;500010;Lojas Afiliadas;17;2,8;4
23/11/2020;144816;9003;500009;Lojas Próprias;14;3,5;7
23/11/2020;144817;9011;500006;Lojas Próprias;17;2,2;3,5
23/11/2020;144818;9014;500012;Lojas Próprias;3;1,5;3,5
23/11/2020;144819;9005;500008;Lojas Próprias;17;4;7
23/11/2020;144820;9005;500004;Internet;9;4;7
23/11/2020;144821;9003;500002;Lojas Próprias;18;3,5;7
23/11/2020;144822;9004;500007;Lojas Próprias;6;2,8;5
23/11/2020;144823;9011;500001;Lojas Afiliadas;19;2,2;3,5
23/11/2020;144824;9016;500002;Lojas Próprias;17;1,1;2,5
23/11/2020;144825;9008;500006;Lojas Afiliadas;15;3;4,3
23/11/2020;144826;9002;500001;Lojas Próprias;7;4,4;7,5
23/11/2020;144827;9002;500010;Internet;9;4,4;7,5
23/11/2020;144828;9013;500004;Lojas Próprias;124;1,8;4
23/11/2020;144829;9007;500002;Internet;368;3,5;5,5
23/11/2020;144830;9003;500003;Lojas Afiliadas;149;3,5;7
23/11/2020;144831;9009;500011;Lojas Próprias;428;2,8;4
23/11/2020;144832;9016;500001;Internet;477;1,1;2,5
23/11/2020;144833;9004;500009;Lojas Afiliadas;445;2,8;5
23/11/2020;144834;9016;500006;Lojas Próprias;131;1,1;2,5
23/11/2020;144835;9011;500003;Lojas Próprias;349;2,2;3,5
23/11/2020;144836;9014;500007;Internet;295;1,5;3,5
23/11/2020;144837;9015;500001;Lojas Próprias;308;1,3;3
23/11/2020;144838;9002;500009;Internet;158;4,4;7,5
23/11/2020;144839;9014;500005;Lojas Próprias;106;1,5;3,5
23/11/2020;144840;9003;500007;Lojas Próprias;284;3,5;7
23/11/2020;144841;9003;500008;Internet;277;3,5;7
23/11/2020;144842;9013;500007;Lojas Afiliadas;113;1,8;4
23/11/2020;144843;9014;500012;Lojas Próprias;144;1,5;3,5
23/11/2020;144844;9005;500002;Lojas Próprias;360;4;7
23/11/2020;144845;9010;500006;Lojas Próprias;427;2,5;3,8
24/11/2020;144846;9001;500012;Lojas Próprias;318;5,2;9,5
24/11/2020;144847;9016;500005;Lojas Próprias;223;1,1;2,5
24/11/2020;144848;9012;500009;Internet;308;1,5;3
24/11/2020;144849;9014;500006;Lojas Próprias;195;1,5;3,5
24/11/2020;144850;9016;500001;Lojas Próprias;423;1,1;2,5
24/11/2020;144851;9007;500004;Internet;475;3,5;5,5
24/11/2020;144852;9006;500010;Lojas Próprias;318;3,7;6
24/11/2020;144853;9006;500002;Lojas Afiliadas;109;3,7;6
24/11/2020;144854;9002;500011;Internet;358;4,4;7,5
24/11/2020;144855;9007;500012;Internet;167;3,5;5,5
24/11/2020;144856;9012;500012;Internet;440;1,5;3
24/11/2020;144857;9005;500007;Lojas Próprias;389;4;7
24/11/2020;144858;9001;500002;Lojas Próprias;121;5,2;9,5
24/11/2020;144859;9009;500004;Lojas Afiliadas;479;2,8;4
24/11/2020;144860;9006;500006;Lojas Afiliadas;490;3,7;6
24/11/2020;144861;9009;500006;Lojas Afiliadas;434;2,8;4
24/11/2020;144862;9013;500008;Lojas Afiliadas;245;1,8;4
24/11/2020;144863;9004;500001;Internet;408;2,8;5
24/11/2020;144864;9012;500008;Lojas Afiliadas;495;1,5;3
24/11/2020;144865;9014;500006;Lojas Próprias;496;1,5;3,5
24/11/2020;144866;9015;500007;Internet;365;1,3;3
24/11/2020;144867;9012;500004;Internet;182;1,5;3
24/11/2020;144868;9011;500006;Lojas Próprias;241;2,2;3,5
24/11/2020;144869;9008;500003;Lojas Afiliadas;141;3;4,3
24/11/2020;144870;9015;500009;Lojas Afiliadas;486;1,3;3
24/11/2020;144871;9008;500001;Lojas Afiliadas;343;3;4,3
24/11/2020;144872;9001;500006;Internet;119;5,2;9,5
24/11/2020;144873;9011;500011;Internet;355;2,2;3,5
24/11/2020;144874;9010;500002;Internet;212;2,5;3,8
24/11/2020;144875;9012;500012;Internet;171;1,5;3
24/11/2020;144876;9006;500011;Internet;238;3,7;6
24/11/2020;144877;9011;500006;Lojas Afiliadas;497;2,2;3,5
24/11/2020;144878;9013;500010;Lojas Próprias;339;1,8;4
24/11/2020;144879;9010;500008;Internet;112;2,5;3,8
24/11/2020;144880;9011;500003;Lojas Afiliadas;199;2,2;3,5
24/11/2020;144881;9014;500008;Lojas Próprias;425;1,5;3,5
24/11/2020;144882;9015;500011;Internet;350;1,3;3
24/11/2020;144883;9014;500011;Internet;359;1,5;3,5
24/11/2020;144884;9007;500003;Internet;319;3,5;5,5
24/11/2020;144885;9013;500003;Lojas Próprias;485;1,8;4
24/11/2020;144886;9015;500010;Lojas Afiliadas;495;1,3;3
24/11/2020;144887;9016;500002;Lojas Próprias;262;1,1;2,5
24/11/2020;144888;9006;500002;Lojas Próprias;314;3,7;6
24/11/2020;144889;9003;500012;Lojas Afiliadas;396;3,5;7
24/11/2020;144890;9015;500010;Lojas Afiliadas;419;1,3;3
24/11/2020;144891;9016;500001;Lojas Afiliadas;396;1,1;2,5
24/11/2020;144892;9011;500005;Internet;150;2,2;3,5
24/11/2020;144893;9007;500011;Lojas Próprias;416;3,5;5,5
24/11/2020;144894;9009;500001;Lojas Afiliadas;230;2,8;4
24/11/2020;144895;9012;500011;Lojas Próprias;222;1,5;3
24/11/2020;144896;9001;500009;Internet;190;5,2;9,5
24/11/2020;144897;9003;500009;Lojas Próprias;166;3,5;7
24/11/2020;144898;9004;500011;Lojas Próprias;388;2,8;5
24/11/2020;144899;9007;500008;Lojas Próprias;365;3,5;5,5
24/11/2020;144900;9010;500009;Lojas Próprias;481;2,5;3,8
24/11/2020;144901;9016;500003;Lojas Próprias;108;1,1;2,5
24/11/2020;144902;9010;500011;Lojas Próprias;180;2,5;3,8
24/11/2020;144903;9010;500001;Lojas Afiliadas;435;2,5;3,8
24/11/2020;144904;9005;500002;Internet;437;4;7
24/11/2020;144905;9014;500008;Internet;207;1,5;3,5
24/11/2020;144906;9006;500002;Lojas Afiliadas;160;3,7;6
24/11/2020;144907;9014;500006;Lojas Afiliadas;252;1,5;3,5
24/11/2020;144908;9003;500010;Lojas Próprias;154;3,5;7
24/11/2020;144909;9012;500005;Lojas Próprias;356;1,5;3
24/11/2020;144910;9016;500012;Internet;378;1,1;2,5
24/11/2020;144911;9013;500012;Internet;242;1,8;4
24/11/2020;144912;9011;500009;Lojas Afiliadas;428;2,2;3,5
24/11/2020;144913;9013;500003;Lojas Próprias;189;1,8;4
24/11/2020;144914;9006;500002;Lojas Afiliadas;232;3,7;6
24/11/2020;144915;9007;500006;Lojas Afiliadas;433;3,5;5,5
24/11/2020;144916;9015;500012;Internet;235;1,3;3
24/11/2020;144917;9016;500003;Lojas Afiliadas;358;1,1;2,5
24/11/2020;144918;9015;500002;Lojas Próprias;299;1,3;3
24/11/2020;144919;9002;500006;Lojas Próprias;144;4,4;7,5
24/11/2020;144920;9002;500011;Lojas Próprias;443;4,4;7,5
24/11/2020;144921;9009;500009;Lojas Próprias;200;2,8;4
24/11/2020;144922;9001;500005;Lojas Afiliadas;491;5,2;9,5
24/11/2020;144923;9010;500008;Lojas Próprias;363;2,5;3,8
24/11/2020;144924;9004;500012;Internet;115;2,8;5
24/11/2020;144925;9012;500007;Lojas Próprias;365;1,5;3
24/11/2020;144926;9009;500007;Lojas Afiliadas;403;2,8;4
24/11/2020;144927;9002;500002;Lojas Próprias;325;4,4;7,5
24/11/2020;144928;9009;500010;Internet;498;2,8;4
24/11/2020;144929;9012;500008;Lojas Afiliadas;410;1,5;3
24/11/2020;144930;9005;500005;Internet;440;4;7
24/11/2020;144931;9002;500003;Lojas Afiliadas;220;4,4;7,5
24/11/2020;144932;9001;500012;Lojas Próprias;310;5,2;9,5
24/11/2020;144933;9008;500008;Internet;225;3;4,3
24/11/2020;144934;9015;500004;Lojas Afiliadas;479;1,3;3
24/11/2020;144935;9009;500010;Lojas Próprias;102;2,8;4
24/11/2020;144936;9016;500001;Lojas Próprias;367;1,1;2,5
24/11/2020;144937;9003;500009;Lojas Próprias;231;3,5;7
24/11/2020;144938;9005;500009;Lojas Próprias;175;4;7
24/11/2020;144939;9014;500009;Lojas Afiliadas;311;1,5;3,5
24/11/2020;144940;9012;500009;Internet;307;1,5;3
24/11/2020;144941;9011;500012;Lojas Afiliadas;322;2,2;3,5
24/11/2020;144942;9004;500003;Lojas Afiliadas;447;2,8;5
24/11/2020;144943;9004;500012;Lojas Afiliadas;8;2,8;5
24/11/2020;144944;9008;500012;Lojas Afiliadas;19;3;4,3
24/11/2020;144945;9004;500002;Internet;2;2,8;5
24/11/2020;144946;9001;500009;Lojas Próprias;20;5,2;9,5
24/11/2020;144947;9005;500011;Lojas Afiliadas;19;4;7
24/11/2020;144948;9006;500003;Lojas Afiliadas;18;3,7;6
24/11/2020;144949;9001;500008;Lojas Próprias;6;5,2;9,5
24/11/2020;144950;9016;500009;Lojas Afiliadas;18;1,1;2,5
24/11/2020;144951;9007;500006;Lojas Afiliadas;18;3,5;5,5
24/11/2020;144952;9012;500008;Lojas Afiliadas;16;1,5;3
24/11/2020;144953;9006;500009;Lojas Próprias;14;3,7;6
24/11/2020;144954;9009;500001;Internet;4;2,8;4
24/11/2020;144955;9001;500005;Lojas Próprias;3;5,2;9,5
24/11/2020;144956;9009;500004;Lojas Próprias;12;2,8;4
24/11/2020;144957;9006;500010;Lojas Próprias;2;3,7;6
24/11/2020;144958;9010;500008;Internet;16;2,5;3,8
24/11/2020;144959;9001;500008;Lojas Próprias;12;5,2;9,5
24/11/2020;144960;9016;500001;Lojas Afiliadas;15;1,1;2,5
24/11/2020;144961;9005;500005;Lojas Próprias;9;4;7
24/11/2020;144962;9007;500004;Lojas Próprias;15;3,5;5,5
24/11/2020;144963;9007;500006;Lojas Afiliadas;8;3,5;5,5
24/11/2020;144964;9007;500005;Lojas Próprias;13;3,5;5,5
24/11/2020;144965;9005;500010;Lojas Próprias;14;4;7
24/11/2020;144966;9007;500010;Lojas Afiliadas;16;3,5;5,5
24/11/2020;144967;9015;500007;Lojas Próprias;6;1,3;3
24/11/2020;144968;9004;500010;Internet;5;2,8;5
24/11/2020;144969;9012;500006;Lojas Afiliadas;4;1,5;3
24/11/2020;144970;9010;500007;Lojas Afiliadas;10;2,5;3,8
24/11/2020;144971;9010;500009;Lojas Afiliadas;4;2,5;3,8
24/11/2020;144972;9004;500005;Lojas Afiliadas;498;2,8;5
24/11/2020;144973;9013;500006;Internet;353;1,8;4
24/11/2020;144974;9006;500007;Lojas Próprias;179;3,7;6
24/11/2020;144975;9001;500010;Lojas Próprias;222;5,2;9,5
24/11/2020;144976;9016;500008;Lojas Afiliadas;104;1,1;2,5
24/11/2020;144977;9003;500006;Lojas Afiliadas;377;3,5;7
24/11/2020;144978;9002;500006;Lojas Próprias;361;4,4;7,5
24/11/2020;144979;9005;500004;Internet;202;4;7
24/11/2020;144980;9006;500003;Lojas Afiliadas;298;3,7;6
24/11/2020;144981;9014;500002;Internet;180;1,5;3,5
24/11/2020;144982;9009;500006;Lojas Afiliadas;180;2,8;4
25/11/2020;144983;9003;500011;Internet;319;3,5;7
25/11/2020;144984;9016;500006;Lojas Afiliadas;258;1,1;2,5
25/11/2020;144985;9015;500001;Lojas Afiliadas;156;1,3;3
25/11/2020;144986;9014;500012;Internet;153;1,5;3,5
25/11/2020;144987;9012;500012;Lojas Afiliadas;236;1,5;3
25/11/2020;144988;9015;500007;Lojas Afiliadas;278;1,3;3
25/11/2020;144989;9010;500002;Internet;436;2,5;3,8
25/11/2020;144990;9007;500006;Internet;275;3,5;5,5
25/11/2020;144991;9002;500010;Lojas Próprias;182;4,4;7,5
25/11/2020;144992;9010;500010;Lojas Próprias;159;2,5;3,8
25/11/2020;144993;9015;500010;Lojas Afiliadas;351;1,3;3
25/11/2020;144994;9001;500008;Lojas Próprias;120;5,2;9,5
25/11/2020;144995;9006;500009;Internet;249;3,7;6
25/11/2020;144996;9016;500007;Lojas Próprias;242;1,1;2,5
25/11/2020;144997;9014;500010;Lojas Próprias;408;1,5;3,5
25/11/2020;144998;9006;500010;Internet;359;3,7;6
25/11/2020;144999;9015;500005;Lojas Afiliadas;425;1,3;3
25/11/2020;145000;9011;500009;Lojas Afiliadas;291;2,2;3,5
25/11/2020;145001;9012;500005;Internet;114;1,5;3
25/11/2020;145002;9007;500010;Lojas Afiliadas;241;3,5;5,5
25/11/2020;145003;9015;500012;Internet;484;1,3;3
25/11/2020;145004;9001;500001;Lojas Próprias;401;5,2;9,5
25/11/2020;145005;9007;500005;Lojas Afiliadas;371;3,5;5,5
25/11/2020;145006;9009;500011;Internet;428;2,8;4
25/11/2020;145007;9013;500007;Lojas Próprias;266;1,8;4
25/11/2020;145008;9006;500008;Lojas Próprias;106;3,7;6
25/11/2020;145009;9009;500012;Lojas Afiliadas;290;2,8;4
25/11/2020;145010;9013;500004;Lojas Próprias;159;1,8;4
25/11/2020;145011;9006;500005;Lojas Próprias;420;3,7;6
25/11/2020;145012;9008;500006;Lojas Afiliadas;210;3;4,3
