NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
ESTADUAL - SE;SUL 2;CAPAO REDONDO;SAO PAULO;8;902512;MIGUEL MUNHOZ FILHO;Venezuela;3
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;45469;MIGUEL NAKED MAJOR;Peru;1
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;45469;MIGUEL NAKED MAJOR;Venezuela;4
ESTADUAL - SE;NORTE 1;PERUS;SAO PAULO;8;36456;MIGUEL OLIVA FEITOSA PROFESSOR;Bolívia;7
ESTADUAL - SE;NORTE 1;PERUS;SAO PAULO;8;36456;MIGUEL OLIVA FEITOSA PROFESSOR;Haiti;1
ESTADUAL - SE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;8;31914;MIGUEL OMAR BARRETO PROFESSOR;Dominicana, República;1
ESTADUAL - SE;TAUBATE;TAUBATE;TAUBATE;8;914460;MIGUEL PISTILLI;Japão;1
ESTADUAL - SE;TAUBATE;TAUBATE;TAUBATE;8;914460;MIGUEL PISTILLI;Venezuela;2
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;923148;MIGUEL REALE PROFESSOR;Venezuela;1
ESTADUAL - SE;SUL 1;JABAQUARA;SAO PAULO;8;38209;MIGUEL ROQUE PROFESSOR;Japão;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;901702;MIGUEL SANSIGOLO PROF;Bolívia;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;901702;MIGUEL SANSIGOLO PROF;Japão;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;901702;MIGUEL SANSIGOLO PROF;Portugal;1
ESTADUAL - SE;LESTE 4;SAPOPEMBA;SAO PAULO;8;901702;MIGUEL SANSIGOLO PROF;Venezuela;1
ESTADUAL - SE;CAMPINAS OESTE;NOVA APARECIDA;CAMPINAS;8;45718;MIGUEL VICENTE CURY;Angola;1
ESTADUAL - SE;CAMPINAS OESTE;NOVA APARECIDA;CAMPINAS;8;45718;MIGUEL VICENTE CURY;Venezuela;1
ESTADUAL - SE;NORTE 2;VILA MEDEIROS;SAO PAULO;8;1211;MIGUEL VIEIRA FERREIRA DR;Bolívia;4
ESTADUAL - SE;NORTE 2;VILA MEDEIROS;SAO PAULO;8;1211;MIGUEL VIEIRA FERREIRA DR;Paraguai;1
ESTADUAL - SE;REGISTRO;PARIQUERA-ACU;PARIQUERA-ACU;8;35038;MILCIO BAZOLI PROFESSOR;Alemanha;2
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4406;MILDRE ALVARES BIAGGI PROFESSORA;Bolívia;1
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4406;MILDRE ALVARES BIAGGI PROFESSORA;Paraguai;2
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4406;MILDRE ALVARES BIAGGI PROFESSORA;Venezuela;1
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6142;MILTON CERNACH PROFESSOR;Bolívia;2
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Angola;12
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Argentina;1
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Bolívia;5
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Haiti;2
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Japão;1
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Nigéria;1
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Peru;1
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3220;MILTON CRUZEIRO PROFESSOR;Venezuela;2
ESTADUAL - SE;NORTE 1;FREGUESIA DO O;SAO PAULO;8;37710;MILTON DA SILVA RODRIGUES PROFESSOR;Japão;1
ESTADUAL - SE;NORTE 1;FREGUESIA DO O;SAO PAULO;8;37710;MILTON DA SILVA RODRIGUES PROFESSOR;Síria;1
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;18478;MILTON DE TOLOSA PROFESSOR;Colômbia;2
ESTADUAL - SE;CAPIVARI;INDAIATUBA;INDAIATUBA;8;903929;MILTON LEME DO PRADO PROFESSOR;Bolívia;2
ESTADUAL - SE;CAPIVARI;INDAIATUBA;INDAIATUBA;8;903929;MILTON LEME DO PRADO PROFESSOR;Colômbia;1
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;914769;MIQUELINA PEDROSO MAGNANI PROFESSORA;Venezuela;1
ESTADUAL - SE;PIRACICABA;PIRACICABA;PIRACICABA;8;20758;MIRANDOLINA DE ALMEIDA CANTO PROFESSORA;Colômbia;1
ESTADUAL - SE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;8;49724;MIRELLA PESCE DESIDERE PROFESSORA;China;1
ESTADUAL - SE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;8;49724;MIRELLA PESCE DESIDERE PROFESSORA;Japão;1
ESTADUAL - SE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;8;49724;MIRELLA PESCE DESIDERE PROFESSORA;Portugal;2
ESTADUAL - SE;ITU;SALTO;SALTO;8;39755;MIRINHA TONELLO;Venezuela;1
ESTADUAL - SE;MAUA;MAUA;MAUA;8;7821;MIRNA LOIDE CORREIA FERLE PROFESSORA;Colômbia;1
ESTADUAL - SE;MAUA;MAUA;MAUA;8;7821;MIRNA LOIDE CORREIA FERLE PROFESSORA;Venezuela;3
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3566;MISS BROWNE;Argentina;1
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3566;MISS BROWNE;Síria;1
ESTADUAL - SE;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;8;9015;MIZUHO ABUNDANCIA;Venezuela;2
ESTADUAL - SE;CENTRO SUL;MOOCA;SAO PAULO;8;1661;MMDC;Afeganistão;1
ESTADUAL - SE;CENTRO SUL;MOOCA;SAO PAULO;8;1661;MMDC;Arménia;1
ESTADUAL - SE;CENTRO SUL;MOOCA;SAO PAULO;8;1661;MMDC;Bolívia;8
ESTADUAL - SE;CENTRO SUL;MOOCA;SAO PAULO;8;1661;MMDC;China;1
ESTADUAL - SE;CENTRO SUL;MOOCA;SAO PAULO;8;1661;MMDC;Japão;1
ESTADUAL - SE;CENTRO SUL;MOOCA;SAO PAULO;8;1661;MMDC;Peru;2
ESTADUAL - SE;CENTRO SUL;MOOCA;SAO PAULO;8;1661;MMDC;Venezuela;1
ESTADUAL - SE;ITAPEVI;JANDIRA;JANDIRA;8;41385;MOACIR THOMAZ DA SILVA;Bolívia;2
ESTADUAL - SE;LESTE 3;SAO RAFAEL;SAO PAULO;8;48653;MOACYR AMARAL DOS SANTOS;Venezuela;3
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Angola;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Bolívia;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;China;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Colômbia;3
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Equador;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Espanha;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1971;MOACYR CAMPOS PROFESSOR;Palestina;1
ESTADUAL - SE;SUL 1;CAMPO LIMPO;SAO PAULO;8;902536;MOACYR DE CASTRO FERRAZ PROFESSOR;Turquia;1
ESTADUAL - SE;SUL 1;CAMPO LIMPO;SAO PAULO;8;902536;MOACYR DE CASTRO FERRAZ PROFESSOR;Venezuela;1
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;8;903875;MOACYR SANTOS DE CAMPOS PROFESSOR;Venezuela;4
ESTADUAL - SE;ITAPETININGA;ITAPETININGA;ITAPETININGA;8;15246;MODESTO TAVARES DE LIMA PROF;Japão;1
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16275;MONSENHOR JOAO SOARES;Japão;1
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16275;MONSENHOR JOAO SOARES;Portugal;1
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16287;MONTEIRO LOBATO;Haiti;5
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16287;MONTEIRO LOBATO;Portugal;2
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16287;MONTEIRO LOBATO;Venezuela;2
ESTADUAL - SE;PIRACICABA;PIRACICABA;PIRACICABA;8;20916;MORAIS BARROS;Haiti;1
ESTADUAL - SE;PIRACICABA;PIRACICABA;PIRACICABA;8;20916;MORAIS BARROS;Paraguai;1
ESTADUAL - SE;PIRACICABA;PIRACICABA;PIRACICABA;8;20916;MORAIS BARROS;Venezuela;2
ESTADUAL - SE;BAURU;BAURU;BAURU;8;25458;MORAIS PACHECO PROF;Venezuela;4
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;8;6932;MORATO DE OLIVEIRA DOUTOR;Venezuela;2
ESTADUAL - SE;NORTE 1;ANHANGUERA;SAO PAULO;8;457243;MORRO DOCE;Haiti;2
ESTADUAL - SE;NORTE 1;ANHANGUERA;SAO PAULO;8;457243;MORRO DOCE;Peru;4
ESTADUAL - SE;LESTE 3;SAO RAFAEL;SAO PAULO;8;36961;MOZART TAVARES DE LIMA PROFESSOR;Argentina;1
ESTADUAL - SE;LESTE 3;SAO RAFAEL;SAO PAULO;8;36961;MOZART TAVARES DE LIMA PROFESSOR;Bolívia;8
ESTADUAL - SE;LESTE 3;SAO RAFAEL;SAO PAULO;8;36961;MOZART TAVARES DE LIMA PROFESSOR;Venezuela;2
ESTADUAL - SE;GUARATINGUETA;APARECIDA;APARECIDA;8;12816;MURILLO DO AMARAL PROF;Bolívia;1
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4297;MURTINHO NOBRE DOUTOR;Angola;6
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4297;MURTINHO NOBRE DOUTOR;Bolívia;1
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4297;MURTINHO NOBRE DOUTOR;Cuba;1
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4297;MURTINHO NOBRE DOUTOR;Haiti;15
ESTADUAL - SE;ITAPEVI;BARUERI;BARUERI;8;44921;MYRTHES THEREZINHA ASSAD VILLELA PROFA;Bolívia;1
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;907005;NABIHA ABDALLA CHOHFI;Angola;36
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;907005;NABIHA ABDALLA CHOHFI;Argentina;2
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;907005;NABIHA ABDALLA CHOHFI;Bolívia;4
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;907005;NABIHA ABDALLA CHOHFI;Congo, República do;1
ESTADUAL - SE;ITAPEVI;ITAPEVI;ITAPEVI;8;10443;NACIF AMIN CHALUPE;Haiti;1
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8175;NADIR LESSA TOGNINI PROFESSORA;Síria;1
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;44271;NAGIB IZAR;Colômbia;2
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;44271;NAGIB IZAR;Equador;2
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;44271;NAGIB IZAR;Síria;1
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8461;NAGIB MIGUEL ELCHMER PROFESSOR;Japão;1
ESTADUAL - SE;CARAGUATATUBA;SAO FRANCISCO DA PRAIA;SAO SEBASTIAO;8;11373;NAIR FERREIRA NEVES PROFESSORA;Portugal;1
ESTADUAL - SE;CAIEIRAS;MAIRIPORA;MAIRIPORA;8;904934;NAIR HANNICKEL ROMARO;Bolívia;1
ESTADUAL - SE;CAIEIRAS;MAIRIPORA;MAIRIPORA;8;904934;NAIR HANNICKEL ROMARO;Venezuela;3
ESTADUAL - SE;SUL 2;JARDIM ANGELA;SAO PAULO;8;438042;NAIR OLEGARIO CAJUEIRO;Cuba;2
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;28678;NAIR SANTOS CUNHA PROFESSORA;Congo, República Democrática do (antigo Zaire);1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;8;909208;NAIR TOLEDO DAMIAO PROFESSORA;Bolívia;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;8;909208;NAIR TOLEDO DAMIAO PROFESSORA;Peru;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;8;909208;NAIR TOLEDO DAMIAO PROFESSORA;Venezuela;7
ESTADUAL - SE;ITAQUAQUECETUBA;CIDADE KEMEL;POA;8;43989;NANCI CRISTINA DO ESPIRITO SANTO PROFESSORA;Bolívia;1
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;8;923285;NANCY DE OLIVEIRA FIDALGO PROFA;Bolívia;3
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;8;923285;NANCY DE OLIVEIRA FIDALGO PROFA;Haiti;1
ESTADUAL - SE;LESTE 2;LAJEADO;SAO PAULO;8;923285;NANCY DE OLIVEIRA FIDALGO PROFA;Paraguai;3
ESTADUAL - SE;BOTUCATU;PARDINHO;PARDINHO;8;14761;NAPOLEAO CORULE;Bolívia;1
ESTADUAL - SE;CENTRO OESTE;MOEMA;SAO PAULO;8;3924;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;Colômbia;1
ESTADUAL - SE;CENTRO OESTE;MOEMA;SAO PAULO;8;3924;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;Gana;1
ESTADUAL - SE;CENTRO OESTE;MOEMA;SAO PAULO;8;3924;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;Venezuela;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Argentina;2
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Bolívia;5
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Japão;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;8;21933;NARCISO DA SILVA CESAR;Colômbia;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;8;21933;NARCISO DA SILVA CESAR;Guiné-Bissau;2
ESTADUAL - SE;MARILIA;MARILIA;MARILIA;8;917990;NASIB CURY;Haiti;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;921427;NATALINO FIDENCIO PROFESSOR;Haiti;3
ESTADUAL - SE;SAO ROQUE;IBIUNA;IBIUNA;8;45299;NAZARIA CIPRIANO DE FREITAS;Portugal;1
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;922024;NAZIRA NAGIB JORGE MURAD RODRIGUES PROFESSORA;Venezuela;1
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;42638;NELI HELENA ASSIS DE ANDRADE PROFESSORA;Afeganistão;1
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;42638;NELI HELENA ASSIS DE ANDRADE PROFESSORA;Colômbia;1
ESTADUAL - SE;LESTE 1;PONTE RASA;SAO PAULO;8;39366;NELLO LORENZON;Angola;3
ESTADUAL - SE;LESTE 1;PONTE RASA;SAO PAULO;8;39366;NELLO LORENZON;Bolívia;5
ESTADUAL - SE;LESTE 1;PONTE RASA;SAO PAULO;8;39366;NELLO LORENZON;Espanha;1
ESTADUAL - SE;LESTE 1;PONTE RASA;SAO PAULO;8;39366;NELLO LORENZON;Nigéria;1
ESTADUAL - SE;JABOTICABAL;MONTE ALTO;MONTE ALTO;8;44623;NELLY BAHDUR CANO PROFESSORA;Japão;1
ESTADUAL - SE;MARILIA;MARILIA;MARILIA;8;33698;NELSON CABRINI PROF;Haiti;1
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;42328;NELSON DO NASCIMENTO MONTEIRO PROFESSOR;Peru;2
ESTADUAL - SE;SUL 1;JABAQUARA;SAO PAULO;8;4753;NELSON FERNANDES DEPUTADO;Haiti;1
ESTADUAL - SE;SUL 1;JABAQUARA;SAO PAULO;8;4753;NELSON FERNANDES DEPUTADO;Venezuela;2
ESTADUAL - SE;NORTE 2;JACANA;SAO PAULO;8;269360;NELSON GOMES CAETANO PROF;Bolívia;1
ESTADUAL - SE;NORTE 2;JACANA;SAO PAULO;8;269360;NELSON GOMES CAETANO PROF;Venezuela;3
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8424;NELSON PIZZOTTI MENDES PROFESSOR;Haiti;4
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;8;912293;NEMESIO CANDIDO GOMES;Bolívia;2
ESTADUAL - SE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;8;912293;NEMESIO CANDIDO GOMES;Haiti;1
ESTADUAL - SE;JABOTICABAL;MONTE AZUL PAULISTA;MONTE AZUL PAULISTA;8;22697;NENA GIANNASI BUCK PROFESSORA;Japão;1
ESTADUAL - SE;ITAPETININGA;SAO MIGUEL ARCANJO;SAO MIGUEL ARCANJO;8;15258;NESTOR FOGACA;Japão;1
ESTADUAL - SE;ITAPETININGA;SAO MIGUEL ARCANJO;SAO MIGUEL ARCANJO;8;15258;NESTOR FOGACA;Venezuela;2
ESTADUAL - SE;JAU;PEDERNEIRAS;PEDERNEIRAS;8;25689;NEUSA CESTARI FABRI PROFESSORA;Venezuela;1
ESTADUAL - SE;MAUA;MAUA;MAUA;8;920290;NEUSA DE FATIMA MARIN BERNARDI PROFESSORA;Venezuela;2
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;8;912682;NEUSA DEMETRIO PROFESSORA;Paraguai;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;8;912682;NEUSA DEMETRIO PROFESSORA;Venezuela;2
ESTADUAL - SE;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;8;908745;NEUSA FIGUEIREDO MARCAL PROFESSORA;Japão;1
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;8;40770;NEUZA DE OLIVEIRA PREVIDE PROFESSORA;Bolívia;10
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;8;40770;NEUZA DE OLIVEIRA PREVIDE PROFESSORA;Venezuela;1
ESTADUAL - SE;MARILIA;LACIO;MARILIA;8;33777;NEUZA MARIA MARANA FEIJAO PROFA;Japão;1
ESTADUAL - SE;MARILIA;LACIO;MARILIA;8;33777;NEUZA MARIA MARANA FEIJAO PROFA;Líbia;7
ESTADUAL - SE;MARILIA;LACIO;MARILIA;8;33777;NEUZA MARIA MARANA FEIJAO PROFA;Venezuela;1
ESTADUAL - SE;AMERICANA;SANTA BARBARA D'OESTE;SANTA BARBARA D'OESTE;8;45512;NEUZA MARIA NAZATTO DE CARVALHO PROFA;Bolívia;1
ESTADUAL - SE;SANTOS;SANTOS;SANTOS;8;11794;NEVES PRADO MONTEIRO;Colômbia;1
ESTADUAL - SE;TAUBATE;TAUBATE;TAUBATE;8;14291;NEWTON CAMARA LEAL BARROS;Venezuela;1
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;8;11137;NEWTON ESPIRITO SANTO AYRES PROFESSOR;Bolívia;2
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;8;11137;NEWTON ESPIRITO SANTO AYRES PROFESSOR;Venezuela;2
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;901131;NEWTON OPPERMANN DOUTOR;Haiti;5
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;46176;NEWTON PIMENTA NEVES PROFESSOR;Bolívia;1
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;46176;NEWTON PIMENTA NEVES PROFESSOR;China;1
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;46176;NEWTON PIMENTA NEVES PROFESSOR;Venezuela;2
ESTADUAL - SE;SUL 1;VILA ANDRADE;SAO PAULO;8;4947;NEYDE APPARECIDA SOLLITTO PROFESSORA;Haiti;4
ESTADUAL - SE;LESTE 2;ITAIM PAULISTA;SAO PAULO;8;902597;NEYDY DE CAMPOS MELGES PROF;Venezuela;1
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;7341;NICEIA ALBARELLO FERRARI PROFESSORA;Venezuela;1
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;923023;NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA;Japão;1
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;923023;NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA;Portugal;1
ESTADUAL - SE;CAIEIRAS;MAIRIPORA;MAIRIPORA;8;5642;NIDE ZAIM CARDOSO PROFA;Bolívia;1
ESTADUAL - SE;CAIEIRAS;MAIRIPORA;MAIRIPORA;8;5642;NIDE ZAIM CARDOSO PROFA;Espanha;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;41324;NIDELSE MARTINS DE ALMEIDA PROFESSORA;Haiti;2
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;922857;NILCE CONCEICAO DE LIMA PROFESSORA;Venezuela;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;8;29762;NILCE MAIA SOUTO MELO PROFA;Venezuela;2
ESTADUAL - SE;LESTE 1;VILA JACUI;SAO PAULO;8;904624;NILDO DO AMARAL JUNIOR PADRE;Bolívia;11
ESTADUAL - SE;LESTE 1;VILA JACUI;SAO PAULO;8;904624;NILDO DO AMARAL JUNIOR PADRE;Haiti;1
ESTADUAL - SE;LESTE 1;VILA JACUI;SAO PAULO;8;904624;NILDO DO AMARAL JUNIOR PADRE;Venezuela;3
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;8;903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA;Estados Unidos da América;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;8;903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA;Paraguai;1
ESTADUAL - SE;AMERICANA;AMERICANA;AMERICANA;8;903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA;Venezuela;1
ESTADUAL - SE;SUL 1;CAMPO LIMPO;SAO PAULO;8;4972;NIPO BRASILEIRA;Estados Unidos da América;1
ESTADUAL - SE;SUL 1;CAMPO LIMPO;SAO PAULO;8;4972;NIPO BRASILEIRA;Venezuela;2
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;28551;NOEMIA BUENO DO VALLE PROFESSORA;Colômbia;1
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;28551;NOEMIA BUENO DO VALLE PROFESSORA;Japão;1
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;28551;NOEMIA BUENO DO VALLE PROFESSORA;Venezuela;2
ESTADUAL - SE;MOGI MIRIM;MOGI MIRIM;MOGI MIRIM;8;20631;NORA MONSENHOR;Venezuela;1
ESTADUAL - SE;SUL 2;JARDIM SAO LUIS;SAO PAULO;8;914745;NORBERTO ALVES RODRIGUES PROFESSOR;Venezuela;1
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;18910;NORBERTO DE SOUZA PINTO PROF DOUTOR;Cuba;2
ESTADUAL - SE;CAMPINAS OESTE;CAMPINAS OESTE;CAMPINAS;8;18910;NORBERTO DE SOUZA PINTO PROF DOUTOR;Venezuela;11
ESTADUAL - SE;LESTE 5;ARICANDUVA;SAO PAULO;8;1961;NORBERTO MAYER FILHO DEPUTADO;Japão;1
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4418;NOSSA SENHORA APARECIDA;Centro-africana, República;1
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4418;NOSSA SENHORA APARECIDA;Haiti;1
ESTADUAL - SE;CENTRO SUL;IPIRANGA;SAO PAULO;8;4418;NOSSA SENHORA APARECIDA;Venezuela;18
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;8;2513;NOSSA SENHORA DA PENHA;Angola;5
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;8;2513;NOSSA SENHORA DA PENHA;Bolívia;26
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;8;2513;NOSSA SENHORA DA PENHA;Congo, República Democrática do (antigo Zaire);1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;8;2513;NOSSA SENHORA DA PENHA;Haiti;4
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;8;2513;NOSSA SENHORA DA PENHA;Paraguai;1
ESTADUAL - SE;LESTE 1;PENHA;SAO PAULO;8;2513;NOSSA SENHORA DA PENHA;Venezuela;1
ESTADUAL - SE;NORTE 1;PIRITUBA;SAO PAULO;8;565;NOSSA SENHORA DO RETIRO;Bolívia;1
ESTADUAL - SE;NORTE 1;PIRITUBA;SAO PAULO;8;565;NOSSA SENHORA DO RETIRO;Butão;1
ESTADUAL - SE;NORTE 1;PIRITUBA;SAO PAULO;8;565;NOSSA SENHORA DO RETIRO;Haiti;3
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;8;462536;OACYR ANTONIO ELLERO PROFESSOR;Espanha;1
